n,kappa,law,gamma,strength,replication,method,estimate
1000,8,gaussian,1.5,4.27961722884659,278,BGS25,4.8188385164774115
1000,8,gaussian,1.5,4.27961722884659,278,BGN11,4.443418470617821
1000,8,gaussian,1.5,4.27961722884659,279,Algorithm 1,4.089089441044158
1000,8,gaussian,1.5,4.27961722884659,279,BGS25,4.821211859785645
1000,8,gaussian,1.5,4.27961722884659,279,BGN11,4.452786650374274
1000,8,gaussian,1.5,4.27961722884659,280,Algorithm 1,4.198037863771299
1000,8,gaussian,1.5,4.27961722884659,280,BGS25,5.011637611817232
1000,8,gaussian,1.5,4.27961722884659,280,BGN11,4.662929528013051
1000,8,gaussian,1.5,4.27961722884659,281,Algorithm 1,4.244192007107329
1000,8,gaussian,1.5,4.27961722884659,281,BGS25,4.98008901512388
1000,8,gaussian,1.5,4.27961722884659,281,BGN11,4.627115419479515
1000,8,gaussian,1.5,4.27961722884659,282,Algorithm 1,4.29096499975805
1000,8,gaussian,1.5,4.27961722884659,282,BGS25,4.969767482257324
1000,8,gaussian,1.5,4.27961722884659,282,BGN11,4.619235149116314
1000,8,gaussian,1.5,4.27961722884659,283,Algorithm 1,4.054628111008524
1000,8,gaussian,1.5,4.27961722884659,283,BGS25,4.681467586731065
1000,8,gaussian,1.5,4.27961722884659,283,BGN11,4.28231451044787
1000,8,gaussian,1.5,4.27961722884659,284,Algorithm 1,4.09773378661069
1000,8,gaussian,1.5,4.27961722884659,284,BGS25,4.85250270907947
1000,8,gaussian,1.5,4.27961722884659,284,BGN11,4.487259905104329
1000,8,gaussian,1.5,4.27961722884659,285,Algorithm 1,4.3409921952434924
1000,8,gaussian,1.5,4.27961722884659,285,BGS25,4.943275467967807
1000,8,gaussian,1.5,4.27961722884659,285,BGN11,4.595315843843046
1000,8,gaussian,1.5,4.27961722884659,286,Algorithm 1,4.281683211329692
1000,8,gaussian,1.5,4.27961722884659,286,BGS25,4.92457021254307
1000,8,gaussian,1.5,4.27961722884659,286,BGN11,4.564301023276866
1000,8,gaussian,1.5,4.27961722884659,287,Algorithm 1,4.515591053843901
1000,8,gaussian,1.5,4.27961722884659,287,BGS25,5.077883784861921
1000,8,gaussian,1.5,4.27961722884659,287,BGN11,4.7405652008417265
1000,8,gaussian,1.5,4.27961722884659,288,Algorithm 1,4.149657710089627
1000,8,gaussian,1.5,4.27961722884659,288,BGS25,4.912726412614935
1000,8,gaussian,1.5,4.27961722884659,288,BGN11,4.559378787119674
1000,8,gaussian,1.5,4.27961722884659,289,Algorithm 1,4.3865366428577275
1000,8,gaussian,1.5,4.27961722884659,289,BGS25,5.016861627660049
1000,8,gaussian,1.5,4.27961722884659,289,BGN11,4.678979050256513
1000,8,gaussian,1.5,4.27961722884659,290,Algorithm 1,4.294802593874217
1000,8,gaussian,1.5,4.27961722884659,290,BGS25,4.970476824572669
1000,8,gaussian,1.5,4.27961722884659,290,BGN11,4.619407001144266
1000,8,gaussian,1.5,4.27961722884659,291,Algorithm 1,4.3199165827084665
1000,8,gaussian,1.5,4.27961722884659,291,BGS25,5.082386051155005
1000,8,gaussian,1.5,4.27961722884659,291,BGN11,4.751027273884515
1000,8,gaussian,1.5,4.27961722884659,292,Algorithm 1,4.193523408137414
1000,8,gaussian,1.5,4.27961722884659,292,BGS25,4.758765728147951
1000,8,gaussian,1.5,4.27961722884659,292,BGN11,4.378246122704766
1000,8,gaussian,1.5,4.27961722884659,293,Algorithm 1,4.284149482889915
1000,8,gaussian,1.5,4.27961722884659,293,BGS25,5.045179244532195
1000,8,gaussian,1.5,4.27961722884659,293,BGN11,4.70886760799019
1000,8,gaussian,1.5,4.27961722884659,294,Algorithm 1,4.4136474876124305
1000,8,gaussian,1.5,4.27961722884659,294,BGS25,4.98356034981053
1000,8,gaussian,1.5,4.27961722884659,294,BGN11,4.629879867509858
1000,8,gaussian,1.5,4.27961722884659,295,Algorithm 1,4.095566280120719
1000,8,gaussian,1.5,4.27961722884659,295,BGS25,4.863790454776988
1000,8,gaussian,1.5,4.27961722884659,295,BGN11,4.49704398346607
1000,8,gaussian,1.5,4.27961722884659,296,Algorithm 1,4.428619649790884
1000,8,gaussian,1.5,4.27961722884659,296,BGS25,5.083805398088397
1000,8,gaussian,1.5,4.27961722884659,296,BGN11,4.747082110120611
1000,8,gaussian,1.5,4.27961722884659,297,Algorithm 1,4.366056389959903
1000,8,gaussian,1.5,4.27961722884659,297,BGS25,5.07711344185075
1000,8,gaussian,1.5,4.27961722884659,297,BGN11,4.737555550706358
1000,8,gaussian,1.5,4.27961722884659,298,Algorithm 1,4.150674597793681
1000,8,gaussian,1.5,4.27961722884659,298,BGS25,4.852811536719209
1000,8,gaussian,1.5,4.27961722884659,298,BGN11,4.488488579225141
1000,8,gaussian,1.5,4.27961722884659,299,Algorithm 1,4.247944800785883
1000,8,gaussian,1.5,4.27961722884659,299,BGS25,4.959722318088627
1000,8,gaussian,1.5,4.27961722884659,299,BGN11,4.593295950406287
1000,8,gaussian,1.5,4.27961722884659,300,Algorithm 1,4.454475980800021
1000,8,gaussian,1.5,4.27961722884659,300,BGS25,4.96627441376569
1000,8,gaussian,1.5,4.27961722884659,300,BGN11,4.620043266641952
1000,8,gaussian,1.5,4.27961722884659,301,Algorithm 1,4.282610720800101
1000,8,gaussian,1.5,4.27961722884659,301,BGS25,4.90041374975336
1000,8,gaussian,1.5,4.27961722884659,301,BGN11,4.545020394894938
1000,8,gaussian,1.5,4.27961722884659,302,Algorithm 1,4.1305122812638775
1000,8,gaussian,1.5,4.27961722884659,302,BGS25,4.919452655149548
1000,8,gaussian,1.5,4.27961722884659,302,BGN11,4.563472603219439
1000,8,gaussian,1.5,4.27961722884659,303,Algorithm 1,4.137505836442485
1000,8,gaussian,1.5,4.27961722884659,303,BGS25,4.830603925254632
1000,8,gaussian,1.5,4.27961722884659,303,BGN11,4.466287454485104
1000,8,gaussian,1.5,4.27961722884659,304,Algorithm 1,4.271397636517106
1000,8,gaussian,1.5,4.27961722884659,304,BGS25,4.9018790956136105
1000,8,gaussian,1.5,4.27961722884659,304,BGN11,4.5390012096504515
1000,8,gaussian,1.5,4.27961722884659,305,Algorithm 1,4.203390301023269
1000,8,gaussian,1.5,4.27961722884659,305,BGS25,4.869067260005372
1000,8,gaussian,1.5,4.27961722884659,305,BGN11,4.5100033363450285
1000,8,gaussian,1.5,4.27961722884659,306,Algorithm 1,4.032432459058655
1000,8,gaussian,1.5,4.27961722884659,306,BGS25,4.810669669106378
1000,8,gaussian,1.5,4.27961722884659,306,BGN11,4.440423709204562
1000,8,gaussian,1.5,4.27961722884659,307,Algorithm 1,4.140076965251483
1000,8,gaussian,1.5,4.27961722884659,307,BGS25,4.792262341239476
1000,8,gaussian,1.5,4.27961722884659,307,BGN11,4.413763948521137
1000,8,gaussian,1.5,4.27961722884659,308,Algorithm 1,4.386153535497888
1000,8,gaussian,1.5,4.27961722884659,308,BGS25,4.938431676354905
1000,8,gaussian,1.5,4.27961722884659,308,BGN11,4.585606810733484
1000,8,gaussian,1.5,4.27961722884659,309,Algorithm 1,4.4438481223594595
1000,8,gaussian,1.5,4.27961722884659,309,BGS25,5.058495384984869
1000,8,gaussian,1.5,4.27961722884659,309,BGN11,4.71827842970911
1000,8,gaussian,1.5,4.27961722884659,310,Algorithm 1,4.261786971140726
1000,8,gaussian,1.5,4.27961722884659,310,BGS25,4.980835306445208
1000,8,gaussian,1.5,4.27961722884659,310,BGN11,4.634288617331852
1000,8,gaussian,1.5,4.27961722884659,311,Algorithm 1,4.260312488768561
1000,8,gaussian,1.5,4.27961722884659,311,BGS25,4.927593611713816
1000,8,gaussian,1.5,4.27961722884659,311,BGN11,4.573650427613658
1000,8,gaussian,1.5,4.27961722884659,312,Algorithm 1,4.11896871791413
1000,8,gaussian,1.5,4.27961722884659,312,BGS25,4.849202393381473
1000,8,gaussian,1.5,4.27961722884659,312,BGN11,4.483092895604622
1000,8,gaussian,1.5,4.27961722884659,313,Algorithm 1,4.344745603815563
1000,8,gaussian,1.5,4.27961722884659,313,BGS25,4.909392805454628
1000,8,gaussian,1.5,4.27961722884659,313,BGN11,4.547987879795848
1000,8,gaussian,1.5,4.27961722884659,314,Algorithm 1,4.241863783973851
1000,8,gaussian,1.5,4.27961722884659,314,BGS25,4.887679246972864
1000,8,gaussian,1.5,4.27961722884659,314,BGN11,4.521482732109929
1000,8,gaussian,1.5,4.27961722884659,315,Algorithm 1,4.138463778272228
1000,8,gaussian,1.5,4.27961722884659,315,BGS25,4.801081277586837
1000,8,gaussian,1.5,4.27961722884659,315,BGN11,4.433653363892875
1000,8,gaussian,1.5,4.27961722884659,316,Algorithm 1,4.234109444055374
1000,8,gaussian,1.5,4.27961722884659,316,BGS25,4.911043253449879
1000,8,gaussian,1.5,4.27961722884659,316,BGN11,4.5573748585748275
1000,8,gaussian,1.5,4.27961722884659,317,Algorithm 1,4.153407960501536
1000,8,gaussian,1.5,4.27961722884659,317,BGS25,4.890716300400322
1000,8,gaussian,1.5,4.27961722884659,317,BGN11,4.537415696646319
1000,8,gaussian,1.5,4.27961722884659,318,Algorithm 1,4.110738317949161
1000,8,gaussian,1.5,4.27961722884659,318,BGS25,4.792548740569884
1000,8,gaussian,1.5,4.27961722884659,318,BGN11,4.420048244257636
1000,8,gaussian,1.5,4.27961722884659,319,Algorithm 1,4.3050383606911415
1000,8,gaussian,1.5,4.27961722884659,319,BGS25,5.0128144801115155
1000,8,gaussian,1.5,4.27961722884659,319,BGN11,4.66945042437384
1000,8,gaussian,1.5,4.27961722884659,320,Algorithm 1,4.087510410880617
1000,8,gaussian,1.5,4.27961722884659,320,BGS25,4.889545700251694
1000,8,gaussian,1.5,4.27961722884659,320,BGN11,4.524474175979472
1000,8,gaussian,1.5,4.27961722884659,321,Algorithm 1,4.032402721248083
1000,8,gaussian,1.5,4.27961722884659,321,BGS25,4.730930000936404
1000,8,gaussian,1.5,4.27961722884659,321,BGN11,4.3347648943393
1000,8,gaussian,1.5,4.27961722884659,322,Algorithm 1,4.250681755202861
1000,8,gaussian,1.5,4.27961722884659,322,BGS25,4.935928915250997
1000,8,gaussian,1.5,4.27961722884659,322,BGN11,4.57843008443035
1000,8,gaussian,1.5,4.27961722884659,323,Algorithm 1,3.991395184924553
1000,8,gaussian,1.5,4.27961722884659,323,BGS25,4.8690532647438864
1000,8,gaussian,1.5,4.27961722884659,323,BGN11,4.506603017412327
1000,8,gaussian,1.5,4.27961722884659,324,Algorithm 1,4.460062863632656
1000,8,gaussian,1.5,4.27961722884659,324,BGS25,5.0812966119409815
1000,8,gaussian,1.5,4.27961722884659,324,BGN11,4.744694462021844
1000,8,gaussian,1.5,4.27961722884659,325,Algorithm 1,4.123079033340041
1000,8,gaussian,1.5,4.27961722884659,325,BGS25,4.79523126929084
1000,8,gaussian,1.5,4.27961722884659,325,BGN11,4.420694256961207
1000,8,gaussian,1.5,4.27961722884659,326,Algorithm 1,4.381004470981928
1000,8,gaussian,1.5,4.27961722884659,326,BGS25,5.137148014858155
1000,8,gaussian,1.5,4.27961722884659,326,BGN11,4.810516152357188
1000,8,gaussian,1.5,4.27961722884659,327,Algorithm 1,4.006634185358877
1000,8,gaussian,1.5,4.27961722884659,327,BGS25,4.68095541746561
1000,8,gaussian,1.5,4.27961722884659,327,BGN11,4.281312016839634
1000,8,gaussian,1.5,4.27961722884659,328,Algorithm 1,3.960041041729116
1000,8,gaussian,1.5,4.27961722884659,328,BGS25,4.842364573029874
1000,8,gaussian,1.5,4.27961722884659,328,BGN11,4.4747067597266
1000,8,gaussian,1.5,4.27961722884659,329,Algorithm 1,4.374669949891292
1000,8,gaussian,1.5,4.27961722884659,329,BGS25,4.889262110441267
1000,8,gaussian,1.5,4.27961722884659,329,BGN11,4.525495217692669
1000,8,gaussian,1.5,4.27961722884659,330,Algorithm 1,4.083694177091059
1000,8,gaussian,1.5,4.27961722884659,330,BGS25,4.947662201174908
1000,8,gaussian,1.5,4.27961722884659,330,BGN11,4.592484348587208
1000,8,gaussian,1.5,4.27961722884659,331,Algorithm 1,4.288983861446754
1000,8,gaussian,1.5,4.27961722884659,331,BGS25,4.967665124076726
1000,8,gaussian,1.5,4.27961722884659,331,BGN11,4.611352341760564
1000,8,gaussian,1.5,4.27961722884659,332,Algorithm 1,4.2949656432148675
1000,8,gaussian,1.5,4.27961722884659,332,BGS25,4.9923113880032
1000,8,gaussian,1.5,4.27961722884659,332,BGN11,4.644346289411162
1000,8,gaussian,1.5,4.27961722884659,333,Algorithm 1,4.413422949713087
1000,8,gaussian,1.5,4.27961722884659,333,BGS25,5.015165793576266
1000,8,gaussian,1.5,4.27961722884659,333,BGN11,4.672846041076562
1000,8,gaussian,1.5,4.27961722884659,334,Algorithm 1,4.34861113528595
1000,8,gaussian,1.5,4.27961722884659,334,BGS25,5.040365273075473
1000,8,gaussian,1.5,4.27961722884659,334,BGN11,4.69646659204641
1000,8,gaussian,1.5,4.27961722884659,335,Algorithm 1,4.6070739838446695
1000,8,gaussian,1.5,4.27961722884659,335,BGS25,5.128820198483385
1000,8,gaussian,1.5,4.27961722884659,335,BGN11,4.804064951604364
1000,8,gaussian,1.5,4.27961722884659,336,Algorithm 1,4.024188824099503
1000,8,gaussian,1.5,4.27961722884659,336,BGS25,4.797969322030175
1000,8,gaussian,1.5,4.27961722884659,336,BGN11,4.42137432925319
1000,8,gaussian,1.5,4.27961722884659,337,Algorithm 1,4.129217965214356
1000,8,gaussian,1.5,4.27961722884659,337,BGS25,4.879488246328268
1000,8,gaussian,1.5,4.27961722884659,337,BGN11,4.506997632593856
1000,8,gaussian,1.5,4.27961722884659,338,Algorithm 1,4.242763888126756
1000,8,gaussian,1.5,4.27961722884659,338,BGS25,4.968477517626495
1000,8,gaussian,1.5,4.27961722884659,338,BGN11,4.617270843083532
1000,8,gaussian,1.5,4.27961722884659,339,Algorithm 1,4.3170129651155085
1000,8,gaussian,1.5,4.27961722884659,339,BGS25,4.959075047826828
1000,8,gaussian,1.5,4.27961722884659,339,BGN11,4.613463014056188
1000,8,gaussian,1.5,4.27961722884659,340,Algorithm 1,3.8973605536595954
1000,8,gaussian,1.5,4.27961722884659,340,BGS25,4.756831606416388
1000,8,gaussian,1.5,4.27961722884659,340,BGN11,4.3661070008057825
1000,8,gaussian,1.5,4.27961722884659,341,Algorithm 1,4.39954389575887
1000,8,gaussian,1.5,4.27961722884659,341,BGS25,4.873630017881181
1000,8,gaussian,1.5,4.27961722884659,341,BGN11,4.515509429778079
1000,8,gaussian,1.5,4.27961722884659,342,Algorithm 1,3.9197292238659176
1000,8,gaussian,1.5,4.27961722884659,342,BGS25,4.899112488703633
1000,8,gaussian,1.5,4.27961722884659,342,BGN11,4.538384779194103
1000,8,gaussian,1.5,4.27961722884659,343,Algorithm 1,4.2961691153541715
1000,8,gaussian,1.5,4.27961722884659,343,BGS25,5.029600778110609
1000,8,gaussian,1.5,4.27961722884659,343,BGN11,4.692470997977445
1000,8,gaussian,1.5,4.27961722884659,344,Algorithm 1,4.277730242775121
1000,8,gaussian,1.5,4.27961722884659,344,BGS25,5.050593816904689
1000,8,gaussian,1.5,4.27961722884659,344,BGN11,4.714860471510613
1000,8,gaussian,1.5,4.27961722884659,345,Algorithm 1,4.214552267170929
1000,8,gaussian,1.5,4.27961722884659,345,BGS25,4.946448549451372
1000,8,gaussian,1.5,4.27961722884659,345,BGN11,4.598118376464536
1000,8,gaussian,1.5,4.27961722884659,346,Algorithm 1,4.168763898986071
1000,8,gaussian,1.5,4.27961722884659,346,BGS25,4.908095229643688
1000,8,gaussian,1.5,4.27961722884659,346,BGN11,4.560255810169372
1000,8,gaussian,1.5,4.27961722884659,347,Algorithm 1,3.9748498605478337
1000,8,gaussian,1.5,4.27961722884659,347,BGS25,4.827215216211104
1000,8,gaussian,1.5,4.27961722884659,347,BGN11,4.452314893415316
1000,8,gaussian,1.5,4.27961722884659,348,Algorithm 1,4.143327338839295
1000,8,gaussian,1.5,4.27961722884659,348,BGS25,4.848260524954197
1000,8,gaussian,1.5,4.27961722884659,348,BGN11,4.482021752703795
1000,8,gaussian,1.5,4.27961722884659,349,Algorithm 1,4.1328807750070204
1000,8,gaussian,1.5,4.27961722884659,349,BGS25,5.004181921797613
1000,8,gaussian,1.5,4.27961722884659,349,BGN11,4.660110241754027
1000,8,gaussian,1.5,4.27961722884659,350,Algorithm 1,4.287869362459714
1000,8,gaussian,1.5,4.27961722884659,350,BGS25,4.958475348807613
1000,8,gaussian,1.5,4.27961722884659,350,BGN11,4.608395493802208
1000,8,gaussian,1.5,4.27961722884659,351,Algorithm 1,4.122311374233609
1000,8,gaussian,1.5,4.27961722884659,351,BGS25,4.81047135034442
1000,8,gaussian,1.5,4.27961722884659,351,BGN11,4.440720600013746
1000,8,gaussian,1.5,4.27961722884659,352,Algorithm 1,4.077213705093527
1000,8,gaussian,1.5,4.27961722884659,352,BGS25,4.893074580774713
1000,8,gaussian,1.5,4.27961722884659,352,BGN11,4.535371390524475
1000,8,gaussian,1.5,4.27961722884659,353,Algorithm 1,4.419734291785151
1000,8,gaussian,1.5,4.27961722884659,353,BGS25,5.068953169784674
1000,8,gaussian,1.5,4.27961722884659,353,BGN11,4.741908084223483
1000,8,gaussian,1.5,4.27961722884659,354,Algorithm 1,4.209452654940842
1000,8,gaussian,1.5,4.27961722884659,354,BGS25,4.897777809491537
1000,8,gaussian,1.5,4.27961722884659,354,BGN11,4.534570814509325
1000,8,gaussian,1.5,4.27961722884659,355,Algorithm 1,4.2055338068305295
1000,8,gaussian,1.5,4.27961722884659,355,BGS25,4.83368366195011
1000,8,gaussian,1.5,4.27961722884659,355,BGN11,4.465660501656315
1000,8,gaussian,1.5,4.27961722884659,356,Algorithm 1,4.334563026245565
1000,8,gaussian,1.5,4.27961722884659,356,BGS25,5.034832678936632
1000,8,gaussian,1.5,4.27961722884659,356,BGN11,4.6890464248326404
1000,8,gaussian,1.5,4.27961722884659,357,Algorithm 1,4.386304713897423
1000,8,gaussian,1.5,4.27961722884659,357,BGS25,5.066926562848253
1000,8,gaussian,1.5,4.27961722884659,357,BGN11,4.73197509809047
1000,8,gaussian,1.5,4.27961722884659,358,Algorithm 1,4.295694775946083
1000,8,gaussian,1.5,4.27961722884659,358,BGS25,4.904511775011099
1000,8,gaussian,1.5,4.27961722884659,358,BGN11,4.548395552188643
1000,8,gaussian,1.5,4.27961722884659,359,Algorithm 1,3.9133081187027856
1000,8,gaussian,1.5,4.27961722884659,359,BGS25,4.69001631720697
1000,8,gaussian,1.5,4.27961722884659,359,BGN11,4.299426525346275
1000,8,gaussian,1.5,4.27961722884659,360,Algorithm 1,4.123223057421072
1000,8,gaussian,1.5,4.27961722884659,360,BGS25,4.750783797863956
1000,8,gaussian,1.5,4.27961722884659,360,BGN11,4.3658015170996745
1000,8,gaussian,1.5,4.27961722884659,361,Algorithm 1,3.9561970712681225
1000,8,gaussian,1.5,4.27961722884659,361,BGS25,4.843339955643186
1000,8,gaussian,1.5,4.27961722884659,361,BGN11,4.467440737628483
1000,8,gaussian,1.5,4.27961722884659,362,Algorithm 1,4.3840408838447855
1000,8,gaussian,1.5,4.27961722884659,362,BGS25,4.988541758095168
1000,8,gaussian,1.5,4.27961722884659,362,BGN11,4.641672306857208
1000,8,gaussian,1.5,4.27961722884659,363,Algorithm 1,4.089901682605757
1000,8,gaussian,1.5,4.27961722884659,363,BGS25,4.790300429466231
1000,8,gaussian,1.5,4.27961722884659,363,BGN11,4.4100566359993865
1000,8,gaussian,1.5,4.27961722884659,364,Algorithm 1,4.449191516473786
1000,8,gaussian,1.5,4.27961722884659,364,BGS25,4.98381974770967
1000,8,gaussian,1.5,4.27961722884659,364,BGN11,4.640681712733548
1000,8,gaussian,1.5,4.27961722884659,365,Algorithm 1,4.186015892937271
1000,8,gaussian,1.5,4.27961722884659,365,BGS25,4.810557737039012
1000,8,gaussian,1.5,4.27961722884659,365,BGN11,4.433641954591165
1000,8,gaussian,1.5,4.27961722884659,366,Algorithm 1,4.092244502367717
1000,8,gaussian,1.5,4.27961722884659,366,BGS25,4.890493130878029
1000,8,gaussian,1.5,4.27961722884659,366,BGN11,4.5410542899813775
1000,8,gaussian,1.5,4.27961722884659,367,Algorithm 1,4.503325179613123
1000,8,gaussian,1.5,4.27961722884659,367,BGS25,5.083926674209098
1000,8,gaussian,1.5,4.27961722884659,367,BGN11,4.748571129405441
1000,8,gaussian,1.5,4.27961722884659,368,Algorithm 1,3.9377910076588756
1000,8,gaussian,1.5,4.27961722884659,368,BGS25,4.75879868094678
1000,8,gaussian,1.5,4.27961722884659,368,BGN11,4.375346072353063
1000,8,gaussian,1.5,4.27961722884659,369,Algorithm 1,4.264143540571622
1000,8,gaussian,1.5,4.27961722884659,369,BGS25,4.882282940225963
1000,8,gaussian,1.5,4.27961722884659,369,BGN11,4.520202286920467
1000,8,gaussian,1.5,4.27961722884659,370,Algorithm 1,4.61677605621288
1000,8,gaussian,1.5,4.27961722884659,370,BGS25,5.221319930127736
1000,8,gaussian,1.5,4.27961722884659,370,BGN11,4.900252404275867
1000,8,gaussian,1.5,4.27961722884659,371,Algorithm 1,4.222724106023982
1000,8,gaussian,1.5,4.27961722884659,371,BGS25,4.799223660436802
1000,8,gaussian,1.5,4.27961722884659,371,BGN11,4.4236598964063045
1000,8,gaussian,1.5,4.27961722884659,372,Algorithm 1,4.456509751505051
1000,8,gaussian,1.5,4.27961722884659,372,BGS25,5.054006832475152
1000,8,gaussian,1.5,4.27961722884659,372,BGN11,4.70840089572637
1000,8,gaussian,1.5,4.27961722884659,373,Algorithm 1,4.147519095056289
1000,8,gaussian,1.5,4.27961722884659,373,BGS25,4.998787192306754
1000,8,gaussian,1.5,4.27961722884659,373,BGN11,4.648625732113826
1000,8,gaussian,1.5,4.27961722884659,374,Algorithm 1,4.370571127567649
1000,8,gaussian,1.5,4.27961722884659,374,BGS25,5.094203603175881
1000,8,gaussian,1.5,4.27961722884659,374,BGN11,4.7592236120637175
1000,8,gaussian,1.5,4.27961722884659,375,Algorithm 1,4.453196529187551
1000,8,gaussian,1.5,4.27961722884659,375,BGS25,5.076283396299779
1000,8,gaussian,1.5,4.27961722884659,375,BGN11,4.7428830116709015
1000,8,gaussian,1.5,4.27961722884659,376,Algorithm 1,4.21035359644768
1000,8,gaussian,1.5,4.27961722884659,376,BGS25,4.993954713289034
1000,8,gaussian,1.5,4.27961722884659,376,BGN11,4.643311935940558
1000,8,gaussian,1.5,4.27961722884659,377,Algorithm 1,4.291303658736032
1000,8,gaussian,1.5,4.27961722884659,377,BGS25,4.867012179873269
1000,8,gaussian,1.5,4.27961722884659,377,BGN11,4.493006599308467
1000,8,gaussian,1.5,4.27961722884659,378,Algorithm 1,4.429588960840105
1000,8,gaussian,1.5,4.27961722884659,378,BGS25,5.023543657833551
1000,8,gaussian,1.5,4.27961722884659,378,BGN11,4.677474841038961
1000,8,gaussian,1.5,4.27961722884659,379,Algorithm 1,4.448899230343186
1000,8,gaussian,1.5,4.27961722884659,379,BGS25,4.990020575590632
1000,8,gaussian,1.5,4.27961722884659,379,BGN11,4.6410052012254726
1000,8,gaussian,1.5,4.27961722884659,380,Algorithm 1,4.301039414333805
