n,p,kappa,law,gamma,strength,replication,method,estimate
1000,600,8,rademacher,1.5,3.766541352091102,350,Algorithm 3,3.6271863344519355
1000,600,8,rademacher,1.5,3.766541352091102,350,SN13,4.0370962199068785
1000,600,8,rademacher,1.5,3.766541352091102,350,OptShrink,3.9647702238890865
1000,600,8,rademacher,1.5,3.766541352091102,351,Algorithm 3,3.689369016880958
1000,600,8,rademacher,1.5,3.766541352091102,351,SN13,4.112319126261086
1000,600,8,rademacher,1.5,3.766541352091102,351,OptShrink,4.043968333029558
1000,600,8,rademacher,1.5,3.766541352091102,352,Algorithm 3,3.8567999988648065
1000,600,8,rademacher,1.5,3.766541352091102,352,SN13,4.186202716577206
1000,600,8,rademacher,1.5,3.766541352091102,352,OptShrink,4.123529911744861
1000,600,8,rademacher,1.5,3.766541352091102,353,Algorithm 3,3.90673021053617
1000,600,8,rademacher,1.5,3.766541352091102,353,SN13,4.2217271617885
1000,600,8,rademacher,1.5,3.766541352091102,353,OptShrink,4.1611010571635685
1000,600,8,rademacher,1.5,3.766541352091102,354,Algorithm 3,3.8383846161994892
1000,600,8,rademacher,1.5,3.766541352091102,354,SN13,4.1430524732369
1000,600,8,rademacher,1.5,3.766541352091102,354,OptShrink,4.077756952245905
1000,600,8,rademacher,1.5,3.766541352091102,355,Algorithm 3,3.682383113866677
1000,600,8,rademacher,1.5,3.766541352091102,355,SN13,4.023584702927029
1000,600,8,rademacher,1.5,3.766541352091102,355,OptShrink,3.9490894740054845
1000,600,8,rademacher,1.5,3.766541352091102,356,Algorithm 3,3.8263623476968314
1000,600,8,rademacher,1.5,3.766541352091102,356,SN13,4.190369067720683
1000,600,8,rademacher,1.5,3.766541352091102,356,OptShrink,4.128454866515351
1000,600,8,rademacher,1.5,3.766541352091102,357,Algorithm 3,3.796963419837429
1000,600,8,rademacher,1.5,3.766541352091102,357,SN13,4.166313101707803
1000,600,8,rademacher,1.5,3.766541352091102,357,OptShrink,4.102899412692347
1000,600,8,rademacher,1.5,3.766541352091102,358,Algorithm 3,3.699742642257362
1000,600,8,rademacher,1.5,3.766541352091102,358,SN13,3.9573169729407827
1000,600,8,rademacher,1.5,3.766541352091102,358,OptShrink,3.8763884948164353
1000,600,8,rademacher,1.5,3.766541352091102,359,Algorithm 3,3.7596107545845507
1000,600,8,rademacher,1.5,3.766541352091102,359,SN13,4.105150923301991
1000,600,8,rademacher,1.5,3.766541352091102,359,OptShrink,4.036829409157644
1000,600,8,rademacher,1.5,3.766541352091102,360,Algorithm 3,3.862989340345627
1000,600,8,rademacher,1.5,3.766541352091102,360,SN13,4.175209397550045
1000,600,8,rademacher,1.5,3.766541352091102,360,OptShrink,4.111635705593374
1000,600,8,rademacher,1.5,3.766541352091102,361,Algorithm 3,3.9774909159280094
1000,600,8,rademacher,1.5,3.766541352091102,361,SN13,4.265794795963453
1000,600,8,rademacher,1.5,3.766541352091102,361,OptShrink,4.2078227274904565
1000,600,8,rademacher,1.5,3.766541352091102,362,Algorithm 3,3.6219010114026045
1000,600,8,rademacher,1.5,3.766541352091102,362,SN13,4.028642351954571
1000,600,8,rademacher,1.5,3.766541352091102,362,OptShrink,3.954379546503446
1000,600,8,rademacher,1.5,3.766541352091102,363,Algorithm 3,3.685384747895377
1000,600,8,rademacher,1.5,3.766541352091102,363,SN13,4.040195465615703
1000,600,8,rademacher,1.5,3.766541352091102,363,OptShrink,3.9667691760226504
1000,600,8,rademacher,1.5,3.766541352091102,364,Algorithm 3,3.9398013923485986
1000,600,8,rademacher,1.5,3.766541352091102,364,SN13,4.227455115046208
1000,600,8,rademacher,1.5,3.766541352091102,364,OptShrink,4.168088826928905
1000,600,8,rademacher,1.5,3.766541352091102,365,Algorithm 3,3.8712877131201204
1000,600,8,rademacher,1.5,3.766541352091102,365,SN13,4.220800399131294
1000,600,8,rademacher,1.5,3.766541352091102,365,OptShrink,4.160908245028325
1000,600,8,rademacher,1.5,3.766541352091102,366,Algorithm 3,3.714898811942624
1000,600,8,rademacher,1.5,3.766541352091102,366,SN13,4.082275087568282
1000,600,8,rademacher,1.5,3.766541352091102,366,OptShrink,4.0117102846372195
1000,600,8,rademacher,1.5,3.766541352091102,367,Algorithm 3,3.7144571194722595
1000,600,8,rademacher,1.5,3.766541352091102,367,SN13,4.140795830526327
1000,600,8,rademacher,1.5,3.766541352091102,367,OptShrink,4.075985573985532
1000,600,8,rademacher,1.5,3.766541352091102,368,Algorithm 3,3.6899843675458777
1000,600,8,rademacher,1.5,3.766541352091102,368,SN13,4.03922355445954
1000,600,8,rademacher,1.5,3.766541352091102,368,OptShrink,3.966713683204125
1000,600,8,rademacher,1.5,3.766541352091102,369,Algorithm 3,3.8851093980031113
1000,600,8,rademacher,1.5,3.766541352091102,369,SN13,4.127212888330301
1000,600,8,rademacher,1.5,3.766541352091102,369,OptShrink,4.060503502779338
1000,600,8,rademacher,1.5,3.766541352091102,370,Algorithm 3,3.6501094932669327
1000,600,8,rademacher,1.5,3.766541352091102,370,SN13,4.099174565625283
1000,600,8,rademacher,1.5,3.766541352091102,370,OptShrink,4.031108288741146
1000,600,8,rademacher,1.5,3.766541352091102,371,Algorithm 3,3.91908920316439
1000,600,8,rademacher,1.5,3.766541352091102,371,SN13,4.24113963291675
1000,600,8,rademacher,1.5,3.766541352091102,371,OptShrink,4.181060730518457
1000,600,8,rademacher,1.5,3.766541352091102,372,Algorithm 3,3.4955442814215196
1000,600,8,rademacher,1.5,3.766541352091102,372,SN13,3.917890004233692
1000,600,8,rademacher,1.5,3.766541352091102,372,OptShrink,3.833227056883678
1000,600,8,rademacher,1.5,3.766541352091102,373,Algorithm 3,3.7770787686510996
1000,600,8,rademacher,1.5,3.766541352091102,373,SN13,4.139485616905661
1000,600,8,rademacher,1.5,3.766541352091102,373,OptShrink,4.073651622360407
1000,600,8,rademacher,1.5,3.766541352091102,374,Algorithm 3,3.7838565693637602
1000,600,8,rademacher,1.5,3.766541352091102,374,SN13,4.152607208214132
1000,600,8,rademacher,1.5,3.766541352091102,374,OptShrink,4.086558958732583
1000,600,8,rademacher,1.5,3.766541352091102,375,Algorithm 3,3.6598394846776956
1000,600,8,rademacher,1.5,3.766541352091102,375,SN13,4.033896536860386
1000,600,8,rademacher,1.5,3.766541352091102,375,OptShrink,3.958246095310781
1000,600,8,rademacher,1.5,3.766541352091102,376,Algorithm 3,3.777134853134308
1000,600,8,rademacher,1.5,3.766541352091102,376,SN13,4.113313166257139
1000,600,8,rademacher,1.5,3.766541352091102,376,OptShrink,4.045488914646202
1000,600,8,rademacher,1.5,3.766541352091102,377,Algorithm 3,3.9121892114939003
1000,600,8,rademacher,1.5,3.766541352091102,377,SN13,4.29263374407866
1000,600,8,rademacher,1.5,3.766541352091102,377,OptShrink,4.235280481881412
1000,600,8,rademacher,1.5,3.766541352091102,378,Algorithm 3,3.731704019523067
1000,600,8,rademacher,1.5,3.766541352091102,378,SN13,4.085550408640625
1000,600,8,rademacher,1.5,3.766541352091102,378,OptShrink,4.015135151298832
1000,600,8,rademacher,1.5,3.766541352091102,379,Algorithm 3,3.8705351713740543
1000,600,8,rademacher,1.5,3.766541352091102,379,SN13,4.176055204331013
1000,600,8,rademacher,1.5,3.766541352091102,379,OptShrink,4.112331713695999
1000,600,8,rademacher,1.5,3.766541352091102,380,Algorithm 3,3.803308514398666
1000,600,8,rademacher,1.5,3.766541352091102,380,SN13,4.130198030991313
1000,600,8,rademacher,1.5,3.766541352091102,380,OptShrink,4.0634523808607685
1000,600,8,rademacher,1.5,3.766541352091102,381,Algorithm 3,3.6606178109249403
1000,600,8,rademacher,1.5,3.766541352091102,381,SN13,4.053843001497919
1000,600,8,rademacher,1.5,3.766541352091102,381,OptShrink,3.980991012127149
1000,600,8,rademacher,1.5,3.766541352091102,382,Algorithm 3,3.6681548758400777
1000,600,8,rademacher,1.5,3.766541352091102,382,SN13,4.003712826569309
1000,600,8,rademacher,1.5,3.766541352091102,382,OptShrink,3.929532513118641
1000,600,8,rademacher,1.5,3.766541352091102,383,Algorithm 3,3.7555493007392595
1000,600,8,rademacher,1.5,3.766541352091102,383,SN13,4.070969712819203
1000,600,8,rademacher,1.5,3.766541352091102,383,OptShrink,3.9996261212691935
1000,600,8,rademacher,1.5,3.766541352091102,384,Algorithm 3,3.8660564427432274
1000,600,8,rademacher,1.5,3.766541352091102,384,SN13,4.208100386619147
1000,600,8,rademacher,1.5,3.766541352091102,384,OptShrink,4.146762340266981
1000,600,8,rademacher,1.5,3.766541352091102,385,Algorithm 3,3.671758848263081
1000,600,8,rademacher,1.5,3.766541352091102,385,SN13,4.076943974756232
1000,600,8,rademacher,1.5,3.766541352091102,385,OptShrink,4.005822765451316
1000,600,8,rademacher,1.5,3.766541352091102,386,Algorithm 3,3.966024572961855
1000,600,8,rademacher,1.5,3.766541352091102,386,SN13,4.3097406212278235
1000,600,8,rademacher,1.5,3.766541352091102,386,OptShrink,4.253759390892171
1000,600,8,rademacher,1.5,3.766541352091102,387,Algorithm 3,3.600409843081521
1000,600,8,rademacher,1.5,3.766541352091102,387,SN13,3.957181152979888
1000,600,8,rademacher,1.5,3.766541352091102,387,OptShrink,3.877028207152332
1000,600,8,rademacher,1.5,3.766541352091102,388,Algorithm 3,3.788095127932264
1000,600,8,rademacher,1.5,3.766541352091102,388,SN13,4.117846068572016
1000,600,8,rademacher,1.5,3.766541352091102,388,OptShrink,4.052221764726246
1000,600,8,rademacher,1.5,3.766541352091102,389,Algorithm 3,3.573783131839861
1000,600,8,rademacher,1.5,3.766541352091102,389,SN13,3.965891998985645
1000,600,8,rademacher,1.5,3.766541352091102,389,OptShrink,3.886529843829897
1000,600,8,rademacher,1.5,3.766541352091102,390,Algorithm 3,3.9117147115737727
1000,600,8,rademacher,1.5,3.766541352091102,390,SN13,4.1886836662591
1000,600,8,rademacher,1.5,3.766541352091102,390,OptShrink,4.125820295191062
1000,600,8,rademacher,1.5,3.766541352091102,391,Algorithm 3,3.870975031186125
1000,600,8,rademacher,1.5,3.766541352091102,391,SN13,4.196822108881864
1000,600,8,rademacher,1.5,3.766541352091102,391,OptShrink,4.135400480038534
1000,600,8,rademacher,1.5,3.766541352091102,392,Algorithm 3,3.6965203388552643
1000,600,8,rademacher,1.5,3.766541352091102,392,SN13,4.0375046163528285
1000,600,8,rademacher,1.5,3.766541352091102,392,OptShrink,3.9642359911539917
1000,600,8,rademacher,1.5,3.766541352091102,393,Algorithm 3,3.881499725398955
1000,600,8,rademacher,1.5,3.766541352091102,393,SN13,4.170691151574053
1000,600,8,rademacher,1.5,3.766541352091102,393,OptShrink,4.105710451949927
1000,600,8,rademacher,1.5,3.766541352091102,394,Algorithm 3,3.719031599898547
1000,600,8,rademacher,1.5,3.766541352091102,394,SN13,4.050922176987844
1000,600,8,rademacher,1.5,3.766541352091102,394,OptShrink,3.9781019231040786
1000,600,8,rademacher,1.5,3.766541352091102,395,Algorithm 3,3.843323711496441
1000,600,8,rademacher,1.5,3.766541352091102,395,SN13,4.230755879172255
1000,600,8,rademacher,1.5,3.766541352091102,395,OptShrink,4.172219900000315
1000,600,8,rademacher,1.5,3.766541352091102,396,Algorithm 3,3.6749302905288928
1000,600,8,rademacher,1.5,3.766541352091102,396,SN13,3.992100134256
1000,600,8,rademacher,1.5,3.766541352091102,396,OptShrink,3.915767995006133
1000,600,8,rademacher,1.5,3.766541352091102,397,Algorithm 3,3.8246314605337695
1000,600,8,rademacher,1.5,3.766541352091102,397,SN13,4.247861282337155
1000,600,8,rademacher,1.5,3.766541352091102,397,OptShrink,4.188756663589049
1000,600,8,rademacher,1.5,3.766541352091102,398,Algorithm 3,3.6680566192199993
1000,600,8,rademacher,1.5,3.766541352091102,398,SN13,4.115911068003909
1000,600,8,rademacher,1.5,3.766541352091102,398,OptShrink,4.048306491873115
1000,600,8,rademacher,1.5,3.766541352091102,399,Algorithm 3,3.652007714417403
1000,600,8,rademacher,1.5,3.766541352091102,399,SN13,4.060233438176658
1000,600,8,rademacher,1.5,3.766541352091102,399,OptShrink,3.988651531468574
1000,600,8,rademacher,1.5,3.766541352091102,400,Algorithm 3,3.6242442952741434
1000,600,8,rademacher,1.5,3.766541352091102,400,SN13,4.058671155242755
1000,600,8,rademacher,1.5,3.766541352091102,400,OptShrink,3.9860200847024303
1000,600,8,rademacher,1.5,3.766541352091102,401,Algorithm 3,3.7750472918496922
1000,600,8,rademacher,1.5,3.766541352091102,401,SN13,4.119319230398043
1000,600,8,rademacher,1.5,3.766541352091102,401,OptShrink,4.051924452859633
1000,600,8,rademacher,1.5,3.766541352091102,402,Algorithm 3,3.7845611868162887
1000,600,8,rademacher,1.5,3.766541352091102,402,SN13,4.080332392945218
1000,600,8,rademacher,1.5,3.766541352091102,402,OptShrink,4.009398517261941
1000,600,8,rademacher,1.5,3.766541352091102,403,Algorithm 3,3.751479271063129
1000,600,8,rademacher,1.5,3.766541352091102,403,SN13,4.061093703739772
1000,600,8,rademacher,1.5,3.766541352091102,403,OptShrink,3.9899176203371765
1000,600,8,rademacher,1.5,3.766541352091102,404,Algorithm 3,3.8403455006721066
1000,600,8,rademacher,1.5,3.766541352091102,404,SN13,4.195852818478311
1000,600,8,rademacher,1.5,3.766541352091102,404,OptShrink,4.134113583648875
1000,600,8,rademacher,1.5,3.766541352091102,405,Algorithm 3,3.8631469293343086
1000,600,8,rademacher,1.5,3.766541352091102,405,SN13,4.249785110272278
1000,600,8,rademacher,1.5,3.766541352091102,405,OptShrink,4.190789443497539
1000,600,8,rademacher,1.5,3.766541352091102,406,Algorithm 3,3.810331517844566
1000,600,8,rademacher,1.5,3.766541352091102,406,SN13,4.164372972200692
1000,600,8,rademacher,1.5,3.766541352091102,406,OptShrink,4.099755267863557
1000,600,8,rademacher,1.5,3.766541352091102,407,Algorithm 3,3.704624219509584
1000,600,8,rademacher,1.5,3.766541352091102,407,SN13,4.0579005095570935
1000,600,8,rademacher,1.5,3.766541352091102,407,OptShrink,3.9860775434780673
1000,600,8,rademacher,1.5,3.766541352091102,408,Algorithm 3,3.743435510674115
1000,600,8,rademacher,1.5,3.766541352091102,408,SN13,4.06765334089867
1000,600,8,rademacher,1.5,3.766541352091102,408,OptShrink,3.995348865663314
1000,600,8,rademacher,1.5,3.766541352091102,409,Algorithm 3,3.6664134243472635
1000,600,8,rademacher,1.5,3.766541352091102,409,SN13,4.026699414217341
1000,600,8,rademacher,1.5,3.766541352091102,409,OptShrink,3.951769633947093
1000,600,8,rademacher,1.5,3.766541352091102,410,Algorithm 3,3.8680370202827072
1000,600,8,rademacher,1.5,3.766541352091102,410,SN13,4.2089779648474455
1000,600,8,rademacher,1.5,3.766541352091102,410,OptShrink,4.147697179685672
1000,600,8,rademacher,1.5,3.766541352091102,411,Algorithm 3,3.8701077898398784
1000,600,8,rademacher,1.5,3.766541352091102,411,SN13,4.2289185045995685
1000,600,8,rademacher,1.5,3.766541352091102,411,OptShrink,4.168140999576875
1000,600,8,rademacher,1.5,3.766541352091102,412,Algorithm 3,3.7864726012770187
1000,600,8,rademacher,1.5,3.766541352091102,412,SN13,4.122567578259989
1000,600,8,rademacher,1.5,3.766541352091102,412,OptShrink,4.0545102831832365
1000,600,8,rademacher,1.5,3.766541352091102,413,Algorithm 3,3.646870515529766
1000,600,8,rademacher,1.5,3.766541352091102,413,SN13,4.046877607782657
1000,600,8,rademacher,1.5,3.766541352091102,413,OptShrink,3.9745175278401437
1000,600,8,rademacher,1.5,3.766541352091102,414,Algorithm 3,3.9180460445590404
1000,600,8,rademacher,1.5,3.766541352091102,414,SN13,4.17755395609822
1000,600,8,rademacher,1.5,3.766541352091102,414,OptShrink,4.114463943461691
1000,600,8,rademacher,1.5,3.766541352091102,415,Algorithm 3,3.693705502060394
1000,600,8,rademacher,1.5,3.766541352091102,415,SN13,4.0110943211357215
1000,600,8,rademacher,1.5,3.766541352091102,415,OptShrink,3.9371230449356287
1000,600,8,rademacher,1.5,3.766541352091102,416,Algorithm 3,3.6301704675960207
1000,600,8,rademacher,1.5,3.766541352091102,416,SN13,4.090838177457072
1000,600,8,rademacher,1.5,3.766541352091102,416,OptShrink,4.022743410656494
1000,600,8,rademacher,1.5,3.766541352091102,417,Algorithm 3,3.698476876982074
1000,600,8,rademacher,1.5,3.766541352091102,417,SN13,4.056783008111323
1000,600,8,rademacher,1.5,3.766541352091102,417,OptShrink,3.9861595039683224
1000,600,8,rademacher,1.5,3.766541352091102,418,Algorithm 3,3.835170888544605
1000,600,8,rademacher,1.5,3.766541352091102,418,SN13,4.185128569285307
1000,600,8,rademacher,1.5,3.766541352091102,418,OptShrink,4.121963277716664
1000,600,8,rademacher,1.5,3.766541352091102,419,Algorithm 3,3.6795828201541707
1000,600,8,rademacher,1.5,3.766541352091102,419,SN13,4.084875291451495
1000,600,8,rademacher,1.5,3.766541352091102,419,OptShrink,4.0139217049842575
1000,600,8,rademacher,1.5,3.766541352091102,420,Algorithm 3,3.7829784781574576
1000,600,8,rademacher,1.5,3.766541352091102,420,SN13,4.050944463681963
1000,600,8,rademacher,1.5,3.766541352091102,420,OptShrink,3.978225718405366
1000,600,8,rademacher,1.5,3.766541352091102,421,Algorithm 3,3.9595709625276143
1000,600,8,rademacher,1.5,3.766541352091102,421,SN13,4.218111695060194
1000,600,8,rademacher,1.5,3.766541352091102,421,OptShrink,4.157304910568494
1000,600,8,rademacher,1.5,3.766541352091102,422,Algorithm 3,3.780740351866426
1000,600,8,rademacher,1.5,3.766541352091102,422,SN13,4.16834073228844
1000,600,8,rademacher,1.5,3.766541352091102,422,OptShrink,4.104376387627011
1000,600,8,rademacher,1.5,3.766541352091102,423,Algorithm 3,3.6706300639557874
1000,600,8,rademacher,1.5,3.766541352091102,423,SN13,4.1771469166645785
1000,600,8,rademacher,1.5,3.766541352091102,423,OptShrink,4.113625438611262
1000,600,8,rademacher,1.5,3.766541352091102,424,Algorithm 3,3.6740821118216256
1000,600,8,rademacher,1.5,3.766541352091102,424,SN13,4.11202842467996
1000,600,8,rademacher,1.5,3.766541352091102,424,OptShrink,4.043673205717449
1000,600,8,rademacher,1.5,3.766541352091102,425,Algorithm 3,3.7365272689325426
1000,600,8,rademacher,1.5,3.766541352091102,425,SN13,4.111168205717949
1000,600,8,rademacher,1.5,3.766541352091102,425,OptShrink,4.042875542434528
1000,600,8,rademacher,1.5,3.766541352091102,426,Algorithm 3,3.652150166188351
1000,600,8,rademacher,1.5,3.766541352091102,426,SN13,4.041471505223783
1000,600,8,rademacher,1.5,3.766541352091102,426,OptShrink,3.9691345583246913
1000,600,8,rademacher,1.5,3.766541352091102,427,Algorithm 3,3.950293978865339
1000,600,8,rademacher,1.5,3.766541352091102,427,SN13,4.206671015263803
1000,600,8,rademacher,1.5,3.766541352091102,427,OptShrink,4.144293997444021
1000,600,8,rademacher,1.5,3.766541352091102,428,Algorithm 3,3.754239066161361
1000,600,8,rademacher,1.5,3.766541352091102,428,SN13,4.070935531008562
1000,600,8,rademacher,1.5,3.766541352091102,428,OptShrink,3.99921151301936
1000,600,8,rademacher,1.5,3.766541352091102,429,Algorithm 3,3.5826701238352237
1000,600,8,rademacher,1.5,3.766541352091102,429,SN13,3.988007318755546
1000,600,8,rademacher,1.5,3.766541352091102,429,OptShrink,3.9111940829051166
1000,600,8,rademacher,1.5,3.766541352091102,430,Algorithm 3,3.732495101861939
1000,600,8,rademacher,1.5,3.766541352091102,430,SN13,4.119004240189699
1000,600,8,rademacher,1.5,3.766541352091102,430,OptShrink,4.050903760516516
1000,600,8,rademacher,1.5,3.766541352091102,431,Algorithm 3,3.799536254406613
1000,600,8,rademacher,1.5,3.766541352091102,431,SN13,4.180241718480655
1000,600,8,rademacher,1.5,3.766541352091102,431,OptShrink,4.1181668028567575
1000,600,8,rademacher,1.5,3.766541352091102,432,Algorithm 3,3.9717758499398577
1000,600,8,rademacher,1.5,3.766541352091102,432,SN13,4.2586028327992045
1000,600,8,rademacher,1.5,3.766541352091102,432,OptShrink,4.200629072330588
1000,600,8,rademacher,1.5,3.766541352091102,433,Algorithm 3,3.7579813539326983
1000,600,8,rademacher,1.5,3.766541352091102,433,SN13,4.152476685138365
1000,600,8,rademacher,1.5,3.766541352091102,433,OptShrink,4.087546190658814
1000,600,8,rademacher,1.5,3.766541352091102,434,Algorithm 3,3.7887609661897566
